Start = 05012001,End = 05012001,Country:China,Location : Wulong (Chongqing municip ...,Type:Mass movement wet,Sub_Type:Landslide,Names:nan,Killed = 74. 0,Affected = nan,Cost = nan,ID = 2001-0217
Start = 30092008,End = 01102008,Country:Japan,Location : Osaka,Type:Miscellaneous accident,Sub_Type:Fire,Names:Video shop,Killed = 15. 0,Affected = 10.0,Cost = nan,ID = 2008-0438
Start = 04061988,End = 04061988,Country:Soviet Union,Location : Arzamas,Type:Transport Accident,Sub_Type:Rail,Names:nan,Killed = 100. 0,Affected = 200.0,Cost = nan,ID = 1988-0255
Start = 25061997,End = 25061997,Country:Montserrat,Location : Plymouth,Type:Volcano,Sub_Type:Volcanic eruption,Names:Soufriere,Killed = 32. 0,Affected = 4000.0,Cost = 8.0,ID = 1997-0050
Start = 12012003,End = 12012003,Country:China,Location : Zhaosu (Xinjiang),Type:Earthquake (seismic activity),Sub_Type:Earthquake (ground shaking),Names:nan,Killed = 11. 0,Affected = 6018.0,Cost = 1.933,ID = 2003-0582
Start = 03061987,End = 03061987,Country:China,Location : Sichuan,Type:Miscellaneous accident,Sub_Type:Collapse,Names:Bridge,Killed = 21. 0,Affected = nan,Cost = nan,ID = 1987-0518
Start = 29042001,End = 29042001,Country:Bangladesh,Location : Meghna river,Type:Transport Accident,Sub_Type:Water,Names:nan,Killed = 150. 0,Affected = nan,Cost = nan,ID = 2001-0304
Start = 18041990,End = 18041990,Country:Indonesia,Location : Minahassa Peninsula (Sula ...,Type:Earthquake (seismic activity),Sub_Type:Earthquake (ground shaking),Names:nan,Killed = 5. 0,Affected = 7036.0,Cost = nan,ID = 1990-0017
Start = 09051974,End = 09051974,Country:Japan,Location : Izu-Hanto,Type:Earthquake (seismic activity),Sub_Type:Earthquake (ground shaking),Names:nan,Killed = 30. 0,Affected = 73.0,Cost = nan,ID = 1974-0026
Start = 00121976,End = 00121976,Country:Indonesia,Location : nan,Type:Storm,Sub_Type:nan,Names:nan,Killed = 25. 0,Affected = nan,Cost = nan,ID = 1976-0188
Start = 23062005,End = 24062005,Country:Hong Kong (China),Location : nan,Type:Flood,Sub_Type:General flood,Names:nan,Killed = nan,Affected = nan,Cost = nan,ID = 2005-0346
Start = 16102005,End = 16102005,Country:Nepal,Location : Okhaldhunga,Type:Transport Accident,Sub_Type:Water,Names:nan,Killed = 28. 0,Affected = nan,Cost = nan,ID = 2005-0806
Start = 04061999,End = 04061999,Country:India,Locations : Andhra Pradesh,Type:Transport Accident,Sub_Type:Rail,Names:nan,Killed = 68. 0,Affected = 60.0,Cost = nan,ID = 1999-0694
Start = 19121999,End = 19121999,Country:Russia,Location : Moscou,Type:Miscellaneous accident,Sub_Type:Fire,Names:Immeuble,Killed = 12. 0,Affected = 15.0,Cost = nan,ID = 1999-0551
Start = 20081993,End = 20081993,Country:Macau,Location : nan,Type:Storm,Sub_Type:Tropical cyclone,Names:Tasha,Killed = nan,Affected = 330.0,Cost = nan,ID = 1993-0477
Start = 02091996,End = 02091996,Country:Mexico,Location : nan,Type:Transport Accident,Sub_Type:Rail,Names:nan,Killed = 20. 0,Affected = 15.0,Cost = nan,ID = 1996-0357
Start = 07121994,End = 07121994,Country:Russia,Location : Far East,Type:Transport Accident,Sub_Type:Air,Names:Tupolev Tu-154,Killed = 97. 0,Affected = nan,Cost = nan,ID = 1994-0655
Start = 10111934,End = 10111934,Country:Philippines,Location : Samar:Tayabas,Type:Storm,Sub_Type:Tropical cyclone,Names:nan,Killed = 85. 0,Affected = nan,Cost = nan,ID = 1934-0011
Start = 03041990,End = 03041990,Country:India,Locations : Bataia (Punjab),Type:Miscellaneous accident,Sub_Type:Explosion,Names:nan,Killed = 36. 0,Affected = nan,Cost = nan,ID = 1990-0261
Start = 00071995,End = 00071995,Country:Djibouti,Location : nan,Type:Storm,Sub_Type:nan,Names:nan,Killed = nan,Affected = 775.0,Cost = nan,ID = 1995-0408
Start = 11052007,End = 21052007,Country:Thailand,Location : Pichit:Phrae:Uttaradit:...,Type:Flood,Sub_Type:General flood,Names:nan,Killed = nan,Affected = 1000.0,Cost = nan,ID = 2007-0181
Start = 27061988,End = 27061988,Country:France,Location : Paris,Type:Transport Accident,Sub_Type:Rail,Names:nan,Killed = 56. 0,Affected = 43.0,Cost = nan,ID = 1988-0282
Start = 00122003,End = 00122003,Country:Mexico,Location : Chihuahua:Puebla:Nuevo  ...,Type:Extreme temperature,Sub_Type:Cold wave,Names:nan,Killed = 21. 0,Affected = nan,Cost = nan,ID = 2003-0622
Start = 04121952,End = 04121952,Country:United Kingdom,Location : London,Type:Storm,Sub_Type:nan,Names:nan,Killed = 4000. 0,Affected = nan,Cost = nan,ID = 1952-0012
Start = 06062005,End = 06062005,Country:Mali,Location : Ansongo:Watagouna:Talat ...,Type:Flood,Sub_Type:General flood,Names:nan,Killed = nan,Affected = 125.0,Cost = nan,ID = 2005-0297
Start = 25022006,End = 26022006,Country:Nigeria,Location : Near Kwanar Zagga,Type:Transport Accident,Sub_Type:Road,Names:nan,Killed = 36. 0,Affected = 5.0,Cost = nan,ID = 2006-0120
Start = 00071988,End = 00071988,Country:Tunisia,Location : nan,Type:Insect infestation,Sub_Type:Locust,Names:Locust,Killed = nan,Affected = nan,Cost = nan,ID = 1988-0284
Start = 10101993,End = 10101993,Country:Korea Rep,Location : Puan county (Seoul),Type:Transport Accident,Sub_Type:Water,Names:Bac 'Seohae',Killed = 250. 0,Affected = nan,Cost = nan,ID = 1993-0333
Start = 23122007,End = 23122007,Country:Thailand,Location : Near Ranong province,Type:Transport Accident,Sub_Type:Water,Names:nan,Killed = 22. 0,Affected = nan,Cost = nan,ID = 2007-0620
Start = 26031982,End = 26031982,Country:Bolivia,Location : Tarisa,Type:Earthquake (seismic activity),Sub_Type:Earthquake (ground shaking),Names:nan,Killed = 20. 0,Affected = nan,Cost = nan,ID = 1982-0396
Start = 26011987,End = 26011987,Country:Brazil,Location : Franco Da Rocha district:...,Type:Flood,Sub_Type:General flood,Names:nan,Killed = 95. 0,Affected = 9000.0,Cost = 62.0,ID = 1987-0052
Start = 11011988,End = 11011988,Country:Vanuatu,Location : Torres:Banks Groups:Wes ...,Type:Storm,Sub_Type:Tropical cyclone,Names:Anne,Killed = nan,Affected = 4700.0,Cost = nan,ID = 1988-0040
Start = 00031977,End = 00031977,Country:Indonesia,Location : Bandung district:Java,Type:Flood,Sub_Type:nan,Names:nan,Killed = 12. 0,Affected = 5000.0,Cost = nan,ID = 1977-0046
Start = 08231999,End = 08231999,Country:China,Location : Canton:Shenzhen,Type:Storm,Sub_Type:Tropical cyclone,Names:Sam,Killed = 5. 0,Affected = 12.0,Cost = 18.0,ID = 1999-0625
Start = 03101983,End = 03101983,Country:Japan,Location : Miyake-Jima Island,Type:Volcano,Sub_Type:Volcanic eruption,Names:Mount Oyama,Killed = nan,Affected = 5600.0,Cost = nan,ID = 1983-0130
Start = 14021994,End = 14021994,Country:Cambodia,Location : Phnom Penh,Type:Transport Accident,Sub_Type:Water,Names:nan,Killed = 31. 0,Affected = nan,Cost = nan,ID = 1994-0320
Start = 17092007,End = 25092007,Country:Philippines,Location : Negros Occidental ,Type:Storm,Sub_Type:Tropical cyclone,Names:Wipha/Goring,Killed = 2. 0,Affected = 30000.0,Cost = nan,ID = 2007-0457
Start = 23052002,End = 05062002,Country:Jamaica,Location : Manchester:Kingston:Cla ...,Type:Flood,Sub_Type:General flood,Names:nan,Killed = 9. 0,Affected = 25000.0,Cost = 20.0,ID = 2002-0325
Start = 23012004,End = 23012004,Country:Philippines,Location : La Union,Type:Flood,Sub_Type:General flood,Names:nan,Killed = 27. 0,Affected = 194.0,Cost = nan,ID = 2004-0028
Start = 00011963,End = 00011963,Country:United States,Location : nan,Type:Storm,Sub_Type:nan,Names:nan,Killed = 26. 0,Affected = nan,Cost = nan,ID = 1963-0057
Start = 17072008,End = 17072008,Country:Algeria,Location : Relizane department,Type:Transport accident,Sub_Type:Road,Names:nan,Killed = 10. 0,Affected = 39.0,Cost = nan,ID = 2008-0279
Start = 19041938,End = 19041938,Country:Turkey,Location : Kirsehir,Type:Earthquake (seismic activity),Sub_Type:Earthquake (ground shaking),Names:nan,Killed = 149. 0,Affected = 800.0,Cost = nan,ID = 1938-0002
Start = 22061992,End = 22061992,Country:Yemen,Location : Near Aden,Type:Transport Accident,Sub_Type:Water,Names:Boat  'Gob Wein',Killed = 90. 0,Affected = nan,Cost = nan,ID = 1992-0430
Start = 15091998,End = 25101998,Country:Mauritania,Location : Hodh El Gharbi:Aioun aer ...,Type:Epidemic,Sub_Type:Viral Infectious Diseases,Names:Rift Valley fever,Killed = 6. 0,Affected = 344.0,Cost = nan,ID = 1998-0558
Start = 06082007,End = 06082007,Country:Turkey,Location : Near Kangal (Sivas provin ...,Type:Transport Accident,Sub_Type:Road,Names:nan,Killed = 24. 0,Affected = nan,Cost = nan,ID = 2007-0321
Start = 19082001,End = 11102001,Country:Chad,Location : Western Tandjilé:Western ...,Type:Flood,Sub_Type:Flash flood,Names:nan,Killed = 100. 0,Affected = 175763.0,Cost = 1.0,ID = 2001-0521
Start = 08121993,End = 08121993,Country:Viet Nam,Location : Ninh Hai:Cam Ranh distri ...,Type:Storm,Sub_Type:Tropical cyclone,Names:Lola,Killed = 73. 0,Affected = 25235.0,Cost = 50.0,ID = 1993-0231
Start = 01122001,End = 01122001,Country:Afghanistan,Location : Taiwara-Ghor province,Type:Epidemic,Sub_Type:nan,Names:Unknown,Killed = 40. 0,Affected = 40.0,Cost = nan,ID = 2001-0777
Start = 06101994,End = 06101994,Country:Korea Rep,Location : Kangwon Province,Type:Industrial Accident,Sub_Type:Gas Leak,Names:nan,Killed = 10. 0,Affected = nan,Cost = nan,ID = 1994-0356
Start = 04162004,End = 04162004,Country:China,Location : Tianyuan (Chongqing),Type:Industrial Accident,Sub_Type:Gas Leak,Names:nan,Killed = 9. 0,Affected = 150000.0,Cost = nan,ID = 2004-0181
Start = 17011995,End = 17011995,Country:India,Locations : Kashmir province,Type:Mass movement wet,Sub_Type:Avalanche,Names:nan,Killed = 250. 0,Affected = 5250.0,Cost = nan,ID = 1995-0006
Start = 28112006,End = 28112006,Country:Philippines,Location : Marialo (Bulacan),Type:Industrial Accident,Sub_Type:Chemical Spill,Names:nan,Killed = nan,Affected = 4000.0,Cost = nan,ID = 2006-0650
Start = 27051971,End = 27051971,Country:Germany Fed Rep,Location : Radevormwald,Type:Transport Accident,Sub_Type:Rail,Names:nan,Killed = 46. 0,Affected = 25.0,Cost = nan,ID = 1971-0021
Start = 00101994,End = 00101994,Country:Australia,Location : Brisbane,Type:Transport Accident,Sub_Type:Road,Names:nan,Killed = 12. 0,Affected = 39.0,Cost = nan,ID = 1994-0643
Start = 00041977,End = 00001977,Country:Japan,Location : Okinawa,Type:Drought,Sub_Type:Drought,Names:nan,Killed = nan,Affected = nan,Cost = nan,ID = 1977-9055
Start = 26012005,End = 26012005,Country:United States,Location : Los Angeles,Type:Transport Accident,Sub_Type:Rail,Names:nan,Killed = 11. 0,Affected = 180.0,Cost = nan,ID = 2005-0052
Start = 26061973,End = 26061973,Country:Colombia,Location : San Antonio De Prado,Type:Mass movement wet,Sub_Type:Landslide,Names:nan,Killed = 16. 0,Affected = nan,Cost = nan,ID = 1973-0029
Start = 11022002,End = 11022002,Country:Belgium,Location : Wallonie,Type:Flood,Sub_Type:nan,Names:nan,Killed = nan,Affected = 1200.0,Cost = nan,ID = 2002-0101
Start = 16012004,End = 16012004,Country:Canary Is,Location : nan,Type:Transport Accident,Sub_Type:Water,Names:nan,Killed = 16. 0,Affected = 9.0,Cost = nan,ID = 2004-0016
Start = 17041972,End = 17041972,Country:Vanuatu,Location : Efate:Shepherds,Type:Storm,Sub_Type:Tropical cyclone,Names:Gail,Killed = nan,Affected = nan,Cost = nan,ID = 1972-0028
Start = 04092002,End = 08092002,Country:Japan,Location : nan,Type:Storm,Sub_Type:nan,Names:Sinlaku,Killed = 1. 0,Affected = nan,Cost = 20.0,ID = 2002-0570
Start = 07012001,End = 07012001,Country:China,Location : Baishan area,Type:Industrial Accident,Sub_Type:Collapse,Names:Coal mine,Killed = 21. 0,Affected = nan,Cost = nan,ID = 2001-0362
Start = 03001985,End = 03001985,Country:China,Location : nan,Type:Flood,Sub_Type:nan,Names:nan,Killed = nan,Affected = nan,Cost = nan,ID = 1985-0301
Start = 00001972,End = 00001972,Country:United States,Location : West Virginia,Type:Mass movement wet,Sub_Type:Landslide,Names:nan,Killed = 400. 0,Affected = nan,Cost = nan,ID = 1972-0011
Start = 01082001,End = 01082001,Country:China,Location : Houjiachong (Hunan provin ...,Type:Industrial Accident,Sub_Type:Other,Names:Coal mine,Killed = 20. 0,Affected = nan,Cost = nan,ID = 2001-0009
Start = 03111967,End = 03111967,Country:Philippines,Location : Samar Island:Visayas:Bi ...,Type:Storm,Sub_Type:Tropical cyclone,Names:Emma (Welming),Killed = 107. 0,Affected = 137000.0,Cost = 26.5,ID = 1967-0071
Start = 00011999,End = 00011999,Country:Russia,Location : Kamchatkam:Magadam:Stuk ...,Type:Extreme temperature,Sub_Type:Cold wave,Names:nan,Killed = nan,Affected = 725000.0,Cost = nan,ID = 1999-0068
Start = 03042008,End = 03042008,Country:United States,Location : Pennsylvania,Type:Miscellaneous accident,Sub_Type:Fire,Names:House,Killed = 10. 0,Affected = 2.0,Cost = nan,ID = 2008-0143
Start = 11051985,End = 11051985,Country:United Kingdom,Location : Bradford:Yorkshire count ...,Type:Miscellaneous accident,Sub_Type:Fire,Names:Football stadium,Killed = 53. 0,Affected = 250.0,Cost = nan,ID = 1985-0061
Start = 29102005,End = 29102005,Country:Colombia,Location : Providencia Isl.:San And ...,Type:Storm,Sub_Type:Tropical cyclone,Names:Beta,Killed = nan,Affected = 3074.0,Cost = nan,ID = 2005-0625
Start = 21091992,End = 21091992,Country:Haiti,Location : Port au Prince,Type:Industrial Accident,Sub_Type:Explosion,Names:nan,Killed = 13. 0,Affected = 154.0,Cost = 2.0,ID = 1992-0263
Start = 19032005,End = 19032005,Country:Zaire/Congo Dem Rep,Location : River Congo (Lukolela Ter ...,Type:Transport Accident,Sub_Type:Water,Names:nan,Killed = 16. 0,Affected = 179.0,Cost = nan,ID = 2005-0133
Start = 19091987,End = 19091987,Country:India,Locations : Waingaga,Type:Transport Accident,Sub_Type:Water,Names:nan,Killed = 25. 0,Affected = nan,Cost = nan,ID = 1987-0453
Start = 00081979,End = 00081979,Country:Dominican Rep,Location : Countrywide,Type:Storm,Sub_Type:Tropical cyclone,Names:David & Frederick,Killed = 1400. 0,Affected = 1554000.0,Cost = 150.0,ID = 1979-0070
Start = 00091969,End = 00091969,Country:Korea Rep,Location : Countrywide,Type:Epidemic,Sub_Type:Bacterial Infectious Diseases,Names:Cholera,Killed = 137. 0,Affected = 1538.0,Cost = nan,ID = 1969-0088
Start = 00012003,End = 00012003,Country:Afghanistan,Location : South,Type:Flood,Sub_Type:Flash flood,Names:nan,Killed = 10. 0,Affected = nan,Cost = nan,ID = 2003-0104
Start = 00092007,End = 00092007,Country:Algeria,Location : Tzarifet,Type:Wildfire,Sub_Type:Forest fire,Names:nan,Killed = 8. 0,Affected = nan,Cost = nan,ID = 2007-0670
Start = 17102006,End = 18102006,Country:Greece,Location : Crete:Astypalaia:Dodeca ...,Type:Storm,Sub_Type:nan,Names:nan,Killed = 3. 0,Affected = 600.0,Cost = nan,ID = 2006-0560
Start = 05312005,End = 05312005,Country:China,Location : Beijing,Type:Storm,Sub_Type:Local storm,Names:nan,Killed = nan,Affected = 90000.0,Cost = 6.0,ID = 2005-0312
Start = 15081982,End = 15081982,Country:Hong Kong (China),Location : Shantou:Xiamen:Yuen Lon ...,Type:Storm,Sub_Type:nan,Names:Dot,Killed = 5. 0,Affected = 900.0,Cost = nan,ID = 1982-0278
Start = 18051998,End = 22051998,Country:Kyrgyzstan,Location : Jalal-Abad:Osh oblasts,Type:Flood,Sub_Type:Flash flood,Names:nan,Killed = 1. 0,Affected = 7728.0,Cost = 2.4,ID = 1998-0213
Start = 10011991,End = 10011991,Country:Poland,Location : Bieszczady Mountains (Sou ...,Type:Transport Accident,Sub_Type:Water,Names:Helicopter,Killed = 10. 0,Affected = nan,Cost = nan,ID = 1991-0002
Start = 26061989,End = 26061989,Country:United States,Location : Hawaii,Type:Earthquake (seismic activity),Sub_Type:Earthquake (ground shaking),Names:nan,Killed = 5. 0,Affected = 315.0,Cost = nan,ID = 1989-0186
Start = 15072006,End = 23072006,Country:Spain,Location : nan,Type:Extreme temperature,Sub_Type:Heat wave,Names:nan,Killed = 21. 0,Affected = nan,Cost = nan,ID = 2006-0383
Start = 05011991,End = 06011991,Country:United Kingdom,Location : Wales,Type:Storm,Sub_Type:nan,Names:Undine,Killed = 48. 0,Affected = nan,Cost = 900.0,ID = 1991-0004
Start = 00081978,End = 00081978,Country:Viet Nam,Location : Mekong Delta,Type:Flood,Sub_Type:General flood,Names:nan,Killed = 74. 0,Affected = 4079000.0,Cost = nan,ID = 1978-0105
Start = 11132005,End = 11132005,Country:China,Location : Yangtze River Delta regio ...,Type:Transport Accident,Sub_Type:Water,Names:nan,Killed = 13. 0,Affected = 61.0,Cost = nan,ID = 2005-0659
Start = 00011951,End = 00011951,Country:Morocco,Location : nan,Type:Flood,Sub_Type:nan,Names:nan,Killed = 131. 0,Affected = nan,Cost = nan,ID = 1951-0032
Start = 17122003,End = 17122003,Country:India,Locations : Krishna:Guntur:West God ...,Type:Storm,Sub_Type:Tropical cyclone,Names:nan,Killed = 50. 0,Affected = 40000.0,Cost = 28.0,ID = 2003-0605
Start = 00121956,End = 00121956,Country:Philippines,Location : nan,Type:Storm,Sub_Type:Tropical cyclone,Names:nan,Killed = 79. 0,Affected = nan,Cost = nan,ID = 1956-0052
Start = 31071999,End = 31071999,Country:Pakistan,Location : Lahore,Type:Transport Accident,Sub_Type:Road,Names:nan,Killed = 27. 0,Affected = nan,Cost = nan,ID = 1999-0688
Start = 10091999,End = 15091999,Country:Philippines,Location : Region III,Type:Storm,Sub_Type:nan,Names:Neneng,Killed = 1. 0,Affected = 1507.0,Cost = nan,ID = 1999-0727
Start = 21011999,End = 21011999,Country:Nicaragua,Location : Bluefields,Type:Transport Accident,Sub_Type:Air,Names:Military plane,Killed = 28. 0,Affected = nan,Cost = nan,ID = 1999-0043
Start = 01001997,End = 01001997,Country:China,Location : Xinjiang Region,Type:Extreme temperature,Sub_Type:Cold wave,Names:nan,Killed = 24. 0,Affected = 100000.0,Cost = 29.0,ID = 1997-0003
Start = 28092007,End = 01102007,Country:Mexico,Location : Veracruz:Puebla,Type:Storm,Sub_Type:Tropical cyclone,Names:Lorenzo,Killed = 5. 0,Affected = 33000.0,Cost = nan,ID = 2007-0464
Start = 00101986,End = 00101986,Country:United States,Location : Missouri:Illinois:Kansa ...,Type:Flood,Sub_Type:nan,Names:nan,Killed = nan,Affected = nan,Cost = nan,ID = 1986-0237
Start = 01062000,End = 01062000,Country:Nigeria,Location : Zaria,Type:Transport Accident,Sub_Type:Road,Names:nan,Killed = 17. 0,Affected = nan,Cost = nan,ID = 2000-0286
Start = 29121996,End = 29121996,Country:Russia,Location : South:Caucasus Mountains ...,Type:Mass movement wet,Sub_Type:Avalanche,Names:nan,Killed = nan,Affected = 300.0,Cost = nan,ID = 1996-0294
Start = 00101956,End = 00101956,Country:Japan,Location : nan,Type:Storm,Sub_Type:nan,Names:nan,Killed = 44. 0,Affected = nan,Cost = nan,ID = 1956-0048
Start = 10022004,End = 10022004,Country:United Arab Emirates,Location : Charjah,Type:Transport Accident,Sub_Type:Air,Names:Fokker 50,Killed = 43. 0,Affected = 2.0,Cost = nan,ID = 2004-0052
Start = 31081988,End = 31081988,Country:Mexico,Location : Cerro de La Galera,Type:Transport Accident,Sub_Type:Air,Names:nan,Killed = 20. 0,Affected = nan,Cost = nan,ID = 1988-0398
Start = 06031981,End = 06031981,Country:Bangladesh,Location : Comilla,Type:Storm,Sub_Type:Tropical cyclone,Names:nan,Killed = 15. 0,Affected = 25000.0,Cost = nan,ID = 1981-0274
Start = 18052005,End = 21062005,Country:India,Locations : Delhi:Haryana:Chandigar ...,Type:Epidemic,Sub_Type:Bacterial Infectious Diseases,Names:Meningococcal disease,Killed = 48. 0,Affected = 405.0,Cost = nan,ID = 2005-0268
Start = 11092004,End = 11092004,Country:Bolivia,Location : Between potosi and Tarija ...,Type:Transport Accident,Sub_Type:Road,Names:nan,Killed = 38. 0,Affected = 25.0,Cost = nan,ID = 2004-0469
Start = 06072001,End = 08072001,Country:Italy,Location : nan,Type:Storm,Sub_Type:Local storm,Names:Willy,Killed = nan,Affected = nan,Cost = 175.0,ID = 2001-0386
Start = 08092004,End = 08092004,Country:Algeria,Location : Near El Akhdaria,Type:Transport Accident,Sub_Type:Road,Names:nan,Killed = 11. 0,Affected = 34.0,Cost = nan,ID = 2004-0461
Start = 15071991,End = 15071991,Country:India,Locations : Poohroh river (Sopore dis ...,Type:Transport Accident,Sub_Type:Water,Names:nan,Killed = 20. 0,Affected = nan,Cost = nan,ID = 1991-0617
Start = 23032000,End = 23032000,Country:Ethiopia,Location : Amhara (Gondar province),Type:Transport Accident,Sub_Type:Road,Names:nan,Killed = 10. 0,Affected = 20.0,Cost = nan,ID = 2000-0143
Start = 11051965,End = 11051965,Country:Bangladesh,Location : Barisal district,Type:Storm,Sub_Type:Tropical cyclone,Names:nan,Killed = 36000. 0,Affected = 15600000.0,Cost = 57.7,ID = 1965-0028
Start = 07091986,End = 07091986,Country:Nigeria,Location : Port Harcourt,Type:Transport Accident,Sub_Type:Water,Names:nan,Killed = 105. 0,Affected = nan,Cost = nan,ID = 1986-0110
Start = 00071988,End = 00071988,Country:India,Locations : Gujarat state,Type:Epidemic,Sub_Type:Bacterial Infectious Diseases,Names:Cholera,Killed = 445. 0,Affected = nan,Cost = nan,ID = 1988-0297
Start = 12282005,End = 12282005,Country:China,Location : Dianwan (Zuoyun district:...,Type:Industrial Accident,Sub_Type:Other,Names:Coal mine,Killed = 17. 0,Affected = 5.0,Cost = nan,ID = 2005-0708
Start = 08062005,End = 08062005,Country:Venezuela,Location : Cojedes:Petare regions,Type:Flood,Sub_Type:General flood,Names:nan,Killed = 5. 0,Affected = 1650.0,Cost = nan,ID = 2005-0305
Start = 22012004,End = 25012004,Country:Cyprus,Location : Larnaca,Type:Storm,Sub_Type:nan,Names:nan,Killed = nan,Affected = 10.0,Cost = nan,ID = 2004-0026
Start = 24031982,End = 24031982,Country:Madagascar,Location : Sambava:Antalaha:Tulear ...,Type:Storm,Sub_Type:Tropical cyclone,Names:Benedic:Electre:Frida:Justine,Killed = 92. 0,Affected = 70000.0,Cost = 250.0,ID = 1982-0147
Start = 09021983,End = 09021983,Country:China,Location : nan,Type:Storm,Sub_Type:Tropical cyclone,Names:Ellen,Killed = 82. 0,Affected = nan,Cost = nan,ID = 1983-0485
Start = 11051996,End = 11051996,Country:United States,Location : Near Miami,Type:Transport Accident,Sub_Type:Air,Names:DC-9,Killed = 109. 0,Affected = nan,Cost = nan,ID = 1996-0092
Start = 14041994,End = 14041994,Country:India,Locations : Karnal,Type:Transport Accident,Sub_Type:Road,Names:nan,Killed = 80. 0,Affected = nan,Cost = nan,ID = 1994-0752
Start = 00081979,End = 00081979,Country:Mexico,Location : Veracruz,Type:Flood,Sub_Type:nan,Names:nan,Killed = nan,Affected = 60000.0,Cost = nan,ID = 1979-0072
Start = 01072007,End = 01072007,Country:Nigeria,Location : Kwara,Type:Transport Accident,Sub_Type:Road,Names:nan,Killed = 24. 0,Affected = nan,Cost = nan,ID = 2007-0233
Start = 05051991,End = 05051991,Country:India,Locations : Goldavari river (Andhra P ...,Type:Transport Accident,Sub_Type:Water,Names:nan,Killed = 42. 0,Affected = nan,Cost = nan,ID = 1991-0160
Start = 06261993,End = 06261993,Country:China,Location : Zhengzou,Type:Industrial Accident,Sub_Type:Explosion,Names:Food additives factory,Killed = 27. 0,Affected = 32.0,Cost = nan,ID = 1993-0176
Start = 19081980,End = 19081980,Country:Poland,Location : Torun,Type:Transport Accident,Sub_Type:Rail,Names:nan,Killed = 62. 0,Affected = 52.0,Cost = nan,ID = 1980-0083
Start = 01072004,End = 00072004,Country:Macedonia FRY,Location : nan,Type:Extreme temperature,Sub_Type:Heat wave,Names:nan,Killed = 15. 0,Affected = nan,Cost = nan,ID = 2004-0333
Start = 26072003,End = 26072003,Country:Iran Islam Rep,Location : Doruzdan lake:near Marvd ...,Type:Miscellaneous accident,Sub_Type:Other,Names:nan,Killed = 13. 0,Affected = nan,Cost = nan,ID = 2003-0355
Start = 31081939,End = 31081939,Country:Belgium,Location : Liege,Type:Transport Accident,Sub_Type:Rail,Names:nan,Killed = 18. 0,Affected = 80.0,Cost = nan,ID = 1939-0016
Start = 03022006,End = 19022006,Country:Papua New Guinea,Location : Rapa:Mou:Apanaipi:Babi ...,Type:Flood,Sub_Type:General flood,Names:nan,Killed = 1. 0,Affected = 12000.0,Cost = nan,ID = 2006-0082
Start = 17052006,End = 17052006,Country:Viet Nam,Location : nan,Type:Storm,Sub_Type:Tropical cyclone,Names:Chanchu (Caloy),Killed = 204. 0,Affected = 600000.0,Cost = nan,ID = 2006-0251
Start = 08001981,End = 08001981,Country:China,Location : Shaanxi province,Type:Flood,Sub_Type:nan,Names:nan,Killed = 764. 0,Affected = 1405000.0,Cost = 1200.0,ID = 1981-0071
Start = 13082004,End = 13082004,Country:Jamaica,Location : St. Elizabeth parish,Type:Storm,Sub_Type:Tropical cyclone,Names:Charley,Killed = 1. 0,Affected = 126.0,Cost = 300.0,ID = 2004-0415
Start = 26031973,End = 26031973,Country:Brazil,Location : East:Central:along Cart ...,Type:Flood,Sub_Type:nan,Names:nan,Killed = 20. 0,Affected = nan,Cost = 16.0,ID = 1973-0019
Start = 27101993,End = 03111993,Country:United States,Location : San Diego:Laguna Beach: ...,Type:Wildfire,Sub_Type:Forest fire,Names:nan,Killed = 3. 0,Affected = 130.0,Cost = 1000.0,ID = 1993-0440
Start = 07081987,End = 07081987,Country:India,Locations : Mainpur (Uttar Pradesh),Type:Transport Accident,Sub_Type:Road,Names:nan,Killed = 110. 0,Affected = nan,Cost = nan,ID = 1987-0143
Start = 11212004,End = 11212004,Country:China,Location : Baotou (Inner Mongolia),Type:Transport Accident,Sub_Type:Air,Names:nan,Killed = 55. 0,Affected = nan,Cost = nan,ID = 2004-0583
Start = 09091998,End = 23091998,Country:Sierra Leone,Location : Freetown,Type:Epidemic,Sub_Type:Bacterial Infectious Diseases,Names:Cholera,Killed = 55. 0,Affected = 1770.0,Cost = nan,ID = 1998-0268
Start = 31091992,End = 31091992,Country:Afghanistan,Location : Salang:Ghorband:Shutul  ...,Type:Flood,Sub_Type:Flash flood,Names:nan,Killed = 450. 0,Affected = 4000.0,Cost = 4.0,ID = 1992-0063
Start = 02071993,End = 02071993,Country:Philippines,Location : Bocaue (Bulacan province) ...,Type:Transport Accident,Sub_Type:Water,Names:nan,Killed = 315. 0,Affected = nan,Cost = nan,ID = 1993-0293
Start = 01011997,End = 01011997,Country:Senegal,Location : Tambacounda,Type:Transport Accident,Sub_Type:Air,Names:nan,Killed = 20. 0,Affected = 29.0,Cost = 0.8,ID = 1997-0019
Start = 22041994,End = 22041994,Country:India,Locations : Cuddapah (Andhra Pradesh  ...,Type:Industrial Accident,Sub_Type:Fire,Names:Cement factory,Killed = 20. 0,Affected = 10.0,Cost = nan,ID = 1994-0103
Start = 27112006,End = 27112006,Country:Iran Islam Rep,Location : Teheran,Type:Transport Accident,Sub_Type:Air,Names:Antonov-74,Killed = 36. 0,Affected = nan,Cost = nan,ID = 2006-0630
